doi,title,author,variable,region,model,climate.scenario,value,estimation.year,unit,focus,study,publication.date
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp26_ssp5,2468.25115509397,2080,km3/year,projected,khan et al (2023).GCAM.miroc_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp26_ssp5,2560.18561288807,2080,km3/year,projected,khan et al (2023).GCAM.noresm_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp5,2331.90612269776,2080,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp5,2368.70866314511,2080,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp5,2287.53048584321,2080,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp45_ssp5,2307.60168868685,2080,km3/year,projected,khan et al (2023).GCAM.miroc_rcp45_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp60_ssp5,1964.02236623001,2080,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp60_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp60_ssp5,2169.46659809127,2080,km3/year,projected,khan et al (2023).GCAM.noresm_rcp60_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp85_ssp5,1594.75162508961,2080,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp85_ssp5,1738.34563745296,2080,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp85_ssp5,1605.44309885266,2080,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp85_ssp5,1579.31651544617,2080,km3/year,projected,khan et al (2023).GCAM.miroc_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp85_ssp5,1703.68230940291,2080,km3/year,projected,khan et al (2023).GCAM.noresm_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp26_ssp1,2004.16186099399,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp26_ssp1,2126.05778213263,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp26_ssp1,2123.36847526906,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp26_ssp1,2002.026038271,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp26_ssp1,2105.21825675672,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp1,1722.30697598803,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp1,1801.3969546956,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp1,1757.1239564353,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp45_ssp1,1726.94629028601,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp45_ssp1,1871.12614852481,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp60_ssp1,1467.3229064292,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp60_ssp1,1615.48826734621,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp60_ssp1,1480.49713795417,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp60_ssp1,1528.59721125634,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp60_ssp1,1672.93609321542,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp26_ssp2,2710.63188482432,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp26_ssp2,2814.44799416767,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp26_ssp2,2799.99203373907,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp26_ssp2,2720.64413465993,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp26_ssp2,2832.03267353612,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp2,2279.66269530702,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp2,2337.47580026998,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp2,2279.3105052363,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp60_ssp2,2048.88671575006,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp60_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp3,3028.90821719895,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp3,3035.44076612801,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp3,3004.56438713744,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp45_ssp3,2941.71631036708,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp45_ssp3,3092.8492155221,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp60_ssp3,2474.35142314035,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp60_ssp3,2618.49794557272,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp60_ssp3,2470.77131229953,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp60_ssp3,2532.93897767894,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp60_ssp3,2747.48812263176,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp26_ssp4,2531.39138220954,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp26_ssp4,2757.53656771661,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp26_ssp4,2665.3559314479,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp26_ssp4,2537.34500816112,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp26_ssp4,2756.23634189642,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp4,2483.4255214973,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp4,2499.539076134,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp4,2507.93944874938,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp45_ssp4,2457.83497297011,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp45_ssp4,2584.57884099463,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp60_ssp4,1845.41601275077,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp60_ssp4,1972.96224981718,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp60_ssp4,1832.38360079708,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp60_ssp4,1894.98828505442,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp60_ssp4,2056.29097427624,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp26_ssp5,2253.8126699044,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp26_ssp5,2349.26125269463,2090,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp26_ssp5,2361.96480469712,2090,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp26_ssp5,2209.61300394814,2090,km3/year,projected,khan et al (2023).GCAM.miroc_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp26_ssp5,2314.45942649802,2090,km3/year,projected,khan et al (2023).GCAM.noresm_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp5,2249.76641037525,2090,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp5,2023
